ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416443816.78346,template1,0,0,0,0,0,0,0,0,0,0
1416443816.78346,template0,0,0,0,0,0,0,0,0,0,0
1416443816.78346,postgres,0,194,3,2017,14632,88727,6903,0,0,0
1416443816.78346,dbt3,5,9723,0,423466371,3005168828,29321046983,14690092634,263272320,1641,2929392
1416443876.78545,template1,0,0,0,0,0,0,0,0,0,0
1416443876.78545,template0,0,0,0,0,0,0,0,0,0,0
1416443876.78545,postgres,0,196,3,2017,14690,89653,6914,0,0,0
1416443876.78545,dbt3,7,9829,0,424039723,3007275312,29366463347,14690101375,274872656,1772,2929400
1416443936.79021,template1,0,0,0,0,0,0,0,0,0,0
1416443936.79021,template0,0,0,0,0,0,0,0,0,0,0
1416443936.79021,postgres,0,198,3,2017,14748,90579,6925,0,0,0
1416443936.79021,dbt3,5,9856,0,424585412,3009345654,29426470077,14690103788,289872720,1773,2929400
1416443996.78989,template1,0,0,0,0,0,0,0,0,0,0
1416443996.78989,template0,0,0,0,0,0,0,0,0,0,0
1416443996.78989,postgres,0,200,3,2017,14806,91505,6936,0,0,0
1416443996.78989,dbt3,4,9865,0,424585412,3009348657,29426475060,14690105094,289872720,1773,2929400
1416444056.7955,template1,0,0,0,0,0,0,0,0,0,0
1416444056.7955,template0,0,0,0,0,0,0,0,0,0,0
1416444056.7955,postgres,0,202,3,2017,14864,92431,6947,0,0,0
1416444056.7955,dbt3,5,9881,0,424585412,3009352557,29426480838,14690106862,289872720,1773,2929400
1416444116.7981,template1,0,0,0,0,0,0,0,0,0,0
1416444116.7981,template0,0,0,0,0,0,0,0,0,0,0
1416444116.7981,postgres,0,204,3,2017,14922,93357,6958,0,0,0
1416444116.7981,dbt3,5,9892,0,424585412,3009355527,29426485425,14690108099,289872720,1773,2929400
1416444176.79814,template1,0,0,0,0,0,0,0,0,0,0
1416444176.79814,template0,0,0,0,0,0,0,0,0,0,0
1416444176.79814,postgres,0,206,3,2017,14980,94283,6969,0,0,0
1416444176.79814,dbt3,7,9908,0,425651092,3011666561,29426490483,14690109476,349858772,1773,2929400
1416444236.80261,template1,0,0,0,0,0,0,0,0,0,0
1416444236.80261,template0,0,0,0,0,0,0,0,0,0,0
1416444236.80261,postgres,0,208,3,2017,15038,95209,6980,0,0,0
1416444236.80261,dbt3,11,9930,0,426714461,3011672538,29486482024,14690111278,349858778,1773,2929400
1416444296.80272,template1,0,0,0,0,0,0,0,0,0,0
1416444296.80272,template0,0,0,0,0,0,0,0,0,0,0
1416444296.80272,postgres,0,210,3,2017,15096,96135,6991,0,0,0
1416444296.80272,dbt3,10,9945,0,429904326,3011682480,29666445579,14690112979,349858790,1775,2929400
