ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416445173.78076,dbt3,26023,10,mark,psql,,-1,2014-11-20 01:59:33.77905+01,2014-11-20 01:59:33.781839+01,2014-11-20 01:59:33.781839+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-20 01:59:33.781844+01
1416445173.78076,dbt3,26025,10,mark,psql,,-1,2014-11-20 01:59:33.779141+01,2014-11-20 01:59:33.780571+01,2014-11-20 01:59:33.780571+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-20 01:59:33.780576+01
1416445173.78076,dbt3,26018,10,mark,psql,,-1,2014-11-20 01:59:33.779398+01,2014-11-20 01:59:33.780762+01,2014-11-20 01:59:33.780762+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-20 01:59:33.780766+01
1416445173.78076,dbt3,26032,10,mark,psql,,-1,2014-11-20 01:59:33.779463+01,2014-11-20 01:59:33.780857+01,2014-11-20 01:59:33.780857+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-20 01:59:33.780862+01
1416445173.78076,dbt3,26022,10,mark,psql,,-1,2014-11-20 01:59:33.77981+01,2014-11-20 01:59:33.782486+01,2014-11-20 01:59:33.782486+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-20 01:59:33.78249+01
1416445173.78076,dbt3,26037,10,mark,psql,,-1,2014-11-20 01:59:33.780627+01,2014-11-20 01:59:33.782059+01,2014-11-20 01:59:33.782059+01,f,"INSERT INTO time_statistics (task_name, s_time)
VALUES ('PERF.THRUPUT.RFST1.RF1', CURRENT_TIMESTAMP);",active,2014-11-20 01:59:33.782064+01
1416445173.78076,dbt3,26042,10,mark,psql,,-1,2014-11-20 01:59:33.781187+01,,,f,"",idle,2014-11-20 01:59:33.78247+01
1416445233.78309,dbt3,28113,10,mark,psql,,-1,2014-11-20 02:00:03.848697+01,2014-11-20 02:00:03.85031+01,2014-11-20 02:00:03.855158+01,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue10
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue10
	)
order by
	s_suppkey;",active,2014-11-20 02:00:03.85516+01
1416445233.78309,dbt3,28146,10,mark,psql,,-1,2014-11-20 02:00:07.213731+01,2014-11-20 02:00:07.215348+01,2014-11-20 02:00:07.215492+01,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	l_orderkey,
	sum(l_extendedprice * (1 - l_discount)) as revenue,
	o_orderdate,
	o_shippriority
from
	customer,
	orders,
	lineitem
where
	c_mktsegment = 'FURNITURE'
	and c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and o_orderdate < date '1995-03-31'
	and l_shipdate > date '1995-03-31'
group by
	l_orderkey,
	o_orderdate,
	o_shippriority
order by
	revenue desc,
	o_orderdate
LIMIT 10;",active,2014-11-20 02:00:07.215494+01
1416445233.78309,dbt3,28031,10,mark,psql,,-1,2014-11-20 01:59:43.841722+01,2014-11-20 01:59:43.843489+01,2014-11-20 01:59:43.843631+01,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%spring%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-20 01:59:43.843633+01
