ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416445173.78057,template1,0,0,0,0,0,0,0,0,0,0
1416445173.78057,template0,0,0,0,0,0,0,0,0,0,0
1416445173.78057,postgres,0,236,3,2276,17287,108349,8025,0,0,0
1416445173.78057,dbt3,7,10349,0,448462597,3087690849,30636410999,15105862962,349948578,1810,3004793
1416445233.80402,template1,0,0,0,0,0,0,0,0,0,0
1416445233.80402,template0,0,0,0,0,0,0,0,0,0,0
1416445233.80402,postgres,0,238,3,2304,17317,109275,8036,0,0,0
1416445233.80402,dbt3,17,11203,0,453506805,3171540180,31166860613,15527516294,350113983,1850,3080089
1416445293.82957,template1,0,0,0,0,0,0,0,0,0,0
1416445293.82957,template0,0,0,0,0,0,0,0,0,0,0
1416445293.82957,postgres,0,240,3,2332,17347,110201,8047,0,0,0
1416445293.82957,dbt3,18,11404,0,463991075,3250022230,31935140585,16445818884,350203729,1887,3154880
1416445353.83184,template1,0,0,0,0,0,0,0,0,0,0
1416445353.83184,template0,0,0,0,0,0,0,0,0,0,0
1416445353.83184,postgres,0,242,3,2360,17377,111127,8058,0,0,0
1416445353.83184,dbt3,15,11630,0,473677449,3314810295,32898473081,16872324909,350309278,1987,3304389
1416445413.87325,template1,0,0,0,0,0,0,0,0,0,0
1416445413.87325,template0,0,0,0,0,0,0,0,0,0,0
1416445413.87325,postgres,0,244,3,2388,17407,112053,8069,0,0,0
1416445413.87325,dbt3,18,11806,0,485278805,3380631697,33995266392,17074136267,350473466,2014,3379548
1416445473.86669,template1,0,0,0,0,0,0,0,0,0,0
1416445473.86669,template0,0,0,0,0,0,0,0,0,0,0
1416445473.86669,postgres,0,246,3,2416,17437,112979,8080,0,0,0
1416445473.86669,dbt3,17,11994,0,498149398,3479325685,34963385826,17479023010,350563285,2047,3454984
1416445533.87979,template1,0,0,0,0,0,0,0,0,0,0
1416445533.87979,template0,0,0,0,0,0,0,0,0,0,0
1416445533.87979,postgres,0,248,3,2444,17467,113905,8091,0,0,0
1416445533.87979,dbt3,16,12217,0,510444287,3560316446,35846480195,17725449611,350743206,2090,3605359
1416445593.91203,template1,0,0,0,0,0,0,0,0,0,0
1416445593.91203,template0,0,0,0,0,0,0,0,0,0,0
1416445593.91203,postgres,0,250,3,2472,17497,114831,8102,0,0,0
1416445593.91203,dbt3,18,12425,0,527787190,3747357112,36646048342,18252551836,350833761,2126,3680186
1416445653.91613,template1,0,0,0,0,0,0,0,0,0,0
1416445653.91613,template0,0,0,0,0,0,0,0,0,0,0
1416445653.91613,postgres,0,252,3,2500,17527,115757,8113,0,0,0
1416445653.91613,dbt3,16,12663,0,542655126,3821969229,37894894153,18717927009,350939025,2188,3830433
1416445713.94132,template1,0,0,0,0,0,0,0,0,0,0
1416445713.94132,template0,0,0,0,0,0,0,0,0,0,0
1416445713.94132,postgres,0,254,3,2528,17557,116683,8124,0,0,0
1416445713.94132,dbt3,18,12873,0,553181602,3931405420,38725304692,18972358757,351104017,2220,3905212
1416445773.94573,template1,0,0,0,0,0,0,0,0,0,0
1416445773.94573,template0,0,0,0,0,0,0,0,0,0,0
1416445773.94573,postgres,0,256,3,2556,17587,117609,8135,0,0,0
1416445773.94573,dbt3,16,13053,0,566255884,4055551797,39487045030,19437590771,351193885,2251,3980289
1416445833.95124,template1,0,0,0,0,0,0,0,0,0,0
1416445833.95124,template0,0,0,0,0,0,0,0,0,0,0
1416445833.95124,postgres,0,258,3,2584,17617,118535,8146,0,0,0
1416445833.95124,dbt3,6,13284,0,582977275,4159541136,40545016068,20254226455,351208976,2306,4055399
